# longitude  latitude
-124.192139     43.397919
-124.194138     43.398308
-124.195305     43.398972
-124.196442     43.399033
-124.198135     43.400192
-124.198639     43.401001
-124.198418     43.401505
-124.197304     43.402939
-124.196053     43.403198
-124.195862     43.403526
-124.197693     43.404327
-124.198387     43.404831
-124.199692     43.406029
-124.200081     43.406807
-124.198418     43.409531
-124.198387     43.412384
-124.197166     43.413803
-124.194611     43.416031
-124.193970     43.417755
-124.192696     43.418274
-124.191414     43.419250
-124.190720     43.420975
-124.190025     43.421555
-124.191360     43.421585
-124.191887     43.421188
-124.193054     43.420776
-124.193916     43.420609
-124.200249     43.420891
-124.201248     43.422058
-124.201584     43.423080
-124.202637     43.423996
-124.203110     43.424835
-124.203278     43.425804
-124.205109     43.428780
-124.206276     43.429718
-124.208359     43.432167
-124.208832     43.432449
-124.210052     43.432610
-124.216057     43.432358
-124.217804     43.433029
-124.219109     43.433250
-124.221359     43.435417
-124.221863     43.436249
-124.221886     43.437439
-124.221664     43.439056
-124.220749     43.440277
-124.219582     43.441254
-124.217804     43.441895
-124.217331     43.442360
-124.215637     43.445915
-124.214859     43.446861
-124.213554     43.447891
-124.211777     43.448891
-124.210335     43.449081
-124.208969     43.449669
-124.205414     43.449966
-124.204025     43.450699
-124.202164     43.451111
-124.201859     43.451920
-124.201942     43.453056
-124.201721     43.454025
-124.201363     43.454727
-124.200943     43.454834
-124.200500     43.455246
-124.199471     43.458054
-124.199333     43.460114
-124.198387     43.462311
-124.196915     43.464027
-124.195137     43.465530
-124.193054     43.466057
-124.192192     43.467056
-124.192497     43.467445
-124.193748     43.468002
-124.195442     43.468338
-124.197998     43.468140
-124.198608     43.467888
-124.199165     43.467140
-124.199387     43.465889
-124.200386     43.463699
-124.201584     43.462555
-124.202553     43.460693
-124.202805     43.456863
-124.204056     43.456528
-124.204887     43.455948
-124.205917     43.455643
-124.212029     43.455528
-124.212502     43.455109
-124.212502     43.454254
-124.213249     43.453171
-124.214027     43.452469
-124.214470     43.452278
-124.216553     43.452141
-124.217636     43.451637
-124.219330     43.451385
-124.220360     43.450867
-124.222137     43.450668
-124.226082     43.450775
-124.226471     43.451363
-124.227585     43.451637
-124.228081     43.452301
-124.228386     43.453499
-124.228943     43.453857
-124.229164     43.454697
-124.229111     43.454193
-124.229942     43.452866
-124.230026     43.450363
-124.230553     43.450058
-124.230751     43.449196
-124.231529     43.448334
-124.231720     43.447357
-124.231720     43.445473
-124.232140     43.444717
-124.232414     43.443283
-124.233192     43.442360
-124.233498     43.440643
-124.234001     43.439720
-124.233749     43.438080
-124.233330     43.437225
-124.233360     43.434807
-124.233498     43.434029
-124.234192     43.432472
-124.234749     43.431717
-124.237610     43.430611
-124.239944     43.430801
-124.240692     43.431473
-124.241692     43.431694
-124.243553     43.433334
-124.244247     43.433388
-124.245026     43.433998
-124.245667     43.434280
-124.246445     43.434166
-124.247803     43.433273
-124.247055     43.433060
-124.246582     43.432724
-124.246529     43.430939
-124.246750     43.430222
-124.248779     43.429169
-124.248886     43.428940
-124.249306     43.427948
-124.251389     43.425995
-124.254890     43.424301
-124.256165     43.424057
-124.263496     43.424255
-124.264053     43.424698
-124.264862     43.424973
-124.265556     43.424973
-124.268501     43.423279
-124.270081     43.423172
-124.272163     43.421585
-124.273834     43.419281
-124.276497     43.418167
-124.277084     43.417694
-124.277084     43.417191
-124.276833     43.416885
-124.276886     43.416061
-124.278137     43.415054
-124.278664     43.414833
-124.279137     43.414413
-124.279053     43.414078
-124.280609     43.412338
-124.282387     43.408554
-124.282471     43.407700
-124.281693     43.405418
-124.281776     43.404610
-124.282387     43.403221
-124.283112     43.402359
-124.283333     43.401443
-124.283943     43.400528
-124.286110     43.398666
-124.287025     43.396774
-124.287415     43.396606
-124.290054     43.396439
-124.290276     43.396111
-124.289719     43.395721
-124.292053     43.393967
-124.295609     43.393944
-124.295776     43.393524
-124.295998     43.390503
-124.296303     43.390030
-124.299332     43.389778
-124.300941     43.388443
-124.301559     43.387749
-124.301750     43.386391
-124.302055     43.386032
-124.305168     43.384552
-124.306168     43.383530
-124.308220     43.382362
-124.309387     43.380333
-124.311249     43.378616
-124.311859     43.377441
-124.313332     43.375946
-124.314026     43.374329
-124.315414     43.373306
-124.317719     43.370583
-124.319000     43.368279
-124.319138     43.363892
-124.320305     43.362831
-124.322304     43.362106
-124.326500     43.360031
-124.327637     43.359665
-124.331001     43.357613
-124.332916     43.356003
-124.334557     43.355698
-124.336388     43.355667
-124.338028     43.356216
-124.339081     43.357468
-124.339081     43.358391
-124.338776     43.358780
-124.338081     43.358917
-124.336998     43.359665
-124.336136     43.359863
-124.335609     43.360779
-124.334389     43.361916
-124.333748     43.364555
-124.332970     43.365082
-124.332138     43.366806
-124.330414     43.368561
-124.329941     43.369690
-124.328499     43.371414
-124.328110     43.372528
-124.327194     43.373718
-124.324585     43.376282
-124.323608     43.376587
-124.322723     43.377502
-124.320610     43.381302
-124.319359     43.383087
-124.317307     43.387329
-124.315918     43.389053
-124.314804     43.391663
-124.313332     43.393051
-124.310776     43.397034
-124.309082     43.398972
-124.308830     43.400024
-124.306915     43.402725
-124.305557     43.405998
-124.304474     43.407227
-124.303719     43.408783
-124.302330     43.409698
-124.301804     43.410385
-124.301498     43.412613
-124.300941     43.413940
-124.299164     43.415665
-124.298721     43.416885
-124.297722     43.417915
-124.297279     43.419250
-124.295914     43.421387
-124.294914     43.424088
-124.294304     43.424774
-124.293915     43.425858
-124.292580     43.427307
-124.292358     43.429138
-124.291580     43.430000
-124.290970     43.432472
-124.290085     43.434639
-124.287720     43.438004
-124.287415     43.438919
-124.284943     43.442245
-124.284943     43.442780
-124.283997     43.444336
-124.283249     43.445084
-124.282860     43.446060
-124.281609     43.447617
-124.280724     43.449005
-124.279251     43.452721
-124.277496     43.455780
-124.276581     43.458588
-124.274277     43.462166
-124.274025     43.463860
-124.273247     43.465775
-124.272469     43.466690
-124.272552     43.468529
-124.272331     43.469276
-124.271721     43.470474
-124.268532     43.473999
-124.267387     43.477386
-124.266747     43.478302
-124.266609     43.479004
-124.265388     43.480392
-124.264359     43.482330
-124.264359     43.482803
-124.263496     43.483833
-124.263275     43.487389
-124.261803     43.489693
-124.261612     43.491333
-124.260445     43.492615
-124.258636     43.495392
-124.258415     43.496307
-124.256668     43.499001
-124.256691     43.500305
-124.255775     43.501694
-124.255112     43.504395
-124.255165     43.505310
-124.253693     43.507889
-124.252747     43.511108
-124.252441     43.514664
-124.251358     43.516167
-124.249359     43.518112
-124.248306     43.520943
-124.246971     43.523636
-124.246361     43.525581
-124.244026     43.530861
-124.243279     43.532082
-124.243332     43.533333
-124.243080     43.534248
-124.242470     43.535583
-124.241470     43.536720
-124.241501     43.537994
-124.240997     43.538971
-124.240860     43.541199
-124.240219     43.542358
-124.239914     43.543777
-124.239388     43.544586
-124.239136     43.546585
-124.238640     43.546997
-124.238136     43.548500
-124.237282     43.550003
-124.236664     43.550499
-124.235970     43.551498
-124.235695     43.553139
-124.235085     43.553894
-124.234886     43.554855
-124.234421     43.555611
-124.234192     43.557388
-124.233192     43.559967
-124.232613     43.560669
-124.231583     43.563782
-124.230835     43.564972
-124.230751     43.569504
-124.230247     43.570862
-124.230164     43.573273
-124.229469     43.574669
-124.229080     43.576500
-124.227722     43.578857
-124.226608     43.582169
-124.225082     43.584831
-124.225388     43.586693
-124.225250     43.588531
-124.224472     43.589417
-124.224136     43.591476
-124.224304     43.592445
-124.224220     43.592888
-124.222694     43.594749
-124.222443     43.596474
-124.221581     43.598053
-124.220802     43.598946
-124.220970     43.601112
-124.220749     43.602310
-124.220192     43.603111
-124.220192     43.606308
-124.219498     43.607307
-124.219193     43.608223
-124.219109     43.614166
-124.218529     43.614746
-124.218498     43.616394
-124.217857     43.617081
-124.217529     43.618637
-124.216942     43.619720
-124.216553     43.621277
-124.216667     43.623108
-124.216194     43.623978
-124.215858     43.626778
-124.214638     43.630333
-124.214500     43.633026
-124.213860     43.633415
-124.213303     43.635666
-124.212776     43.636528
-124.212555     43.638641
-124.211914     43.639755
-124.211525     43.645447
-124.211060     43.646332
-124.210999     43.650223
-124.210136     43.651527
-124.209862     43.653366
-124.209274     43.655197
-124.208527     43.656311
-124.208305     43.657608
-124.209221     43.658974
-124.209389     43.660751
-124.207809     43.664078
-124.207664     43.665916
-124.206718     43.668671
-124.205971     43.669189
-124.205307     43.669189
-124.204140     43.669777
-124.202553     43.670029
-124.201553     43.670609
-124.200081     43.670807
-124.199081     43.671387
-124.195663     43.671860
-124.195221     43.672112
-124.193192     43.674362
-124.192444     43.676025
-124.191109     43.676613
-124.189415     43.678055
-124.188721     43.678223
-124.187691     43.678696
-124.186691     43.679749
-124.186607     43.680252
-124.187248     43.681061
-124.187469     43.682472
-124.188782     43.682335
-124.189110     43.682053
-124.189529     43.680496
-124.190887     43.679108
-124.191223     43.677917
-124.191750     43.677383
-124.192497     43.677383
-124.194664     43.675835
-124.198776     43.675781
-124.199860     43.675613
-124.199997     43.675079
-124.201721     43.674133
-124.202888     43.674026
-124.203804     43.673386
-124.205109     43.673309
-124.205666     43.673477
-124.206032     43.673889
-124.206223     43.675529
-124.204498     43.676804
-124.204414     43.678192
-124.204445     43.680916
-124.202751     43.682999
-124.202553     43.684662
-124.201332     43.686172
-124.200775     43.687302
-124.199303     43.688972
-124.199112     43.690475
-124.199387     43.692474
-124.198692     43.694138
-124.198608     43.695168
-124.197609     43.697357
-124.195915     43.699356
-124.195915     43.703079
-124.194969     43.703888
-124.194221     43.705666
-124.193054     43.706940
-124.192665     43.707581
-124.192696     43.708328
-124.193581     43.710358
-124.193222     43.711578
-124.192108     43.712967
-124.191666     43.716446
-124.190971     43.717560
-124.190804     43.720001
-124.190109     43.720856
-124.189941     43.723221
-124.189247     43.724251
-124.188416     43.727859
-124.188362     43.728394
-124.188278     43.728943
-124.187668     43.729637
-124.187469     43.731644
-124.186996     43.732224
-124.186584     43.734161
-124.185997     43.735245
-124.186165     43.736473
-124.185249     43.738251
-124.185165     43.741394
-124.183861     43.744194
-124.183418     43.745918
